Kernel,Filesize,Blocksize,Round,Write,Read
4.18.20-041820-generic,524288,2048,82,15000000,21000000
4.18.20-041820-generic,524288,2048,83,13900000,20500000
4.18.20-041820-generic,524288,2048,84,11200000,18400000
4.18.20-041820-generic,524288,2048,85,18200000,18500000
4.18.20-041820-generic,524288,2048,86,13000000,16400000
4.18.20-041820-generic,524288,2048,87,11200000,17100000
4.18.20-041820-generic,524288,2048,88,16700001,22900000
4.18.20-041820-generic,524288,2048,89,16000000,21900000
4.18.20-041820-generic,524288,2048,90,17200000,16900000
4.18.20-041820-generic,524288,2048,91,17900000,26300000
4.18.20-041820-generic,524288,2048,92,13400000,17000000
4.18.20-041820-generic,524288,2048,93,15900000,17800000
4.18.20-041820-generic,524288,2048,94,16500000,21400000
4.18.20-041820-generic,524288,2048,95,16000000,14900000
4.18.20-041820-generic,524288,2048,96,16300000,23300000
4.18.20-041820-generic,524288,2048,97,17600000,19700000
4.18.20-041820-generic,524288,2048,98,13600000,7300000
4.18.20-041820-generic,524288,2048,99,15900000,23800000
4.18.20-041820-generic,524288,2048,100,9700000,18200000
4.18.20-041820-generic,524288,8192,1,15700000,14300000
4.18.20-041820-generic,524288,8192,2,18400000,17600000
4.18.20-041820-generic,524288,8192,3,11300000,22800000
4.18.20-041820-generic,524288,8192,4,17600000,23900000
4.18.20-041820-generic,524288,8192,5,12300000,17300000
4.18.20-041820-generic,524288,8192,6,12600000,28200000
4.18.20-041820-generic,524288,8192,7,11200000,19900000
4.18.20-041820-generic,524288,8192,8,14200000,22600000
4.18.20-041820-generic,524288,8192,9,11000000,19800000
4.18.20-041820-generic,524288,8192,10,16300000,19100000
4.18.20-041820-generic,524288,8192,11,14200000,18800000
4.18.20-041820-generic,524288,8192,12,16100000,17400000
4.18.20-041820-generic,524288,8192,13,17000000,15700000
4.18.20-041820-generic,524288,8192,14,10600000,21700000
4.18.20-041820-generic,524288,8192,15,15800000,23200000
4.18.20-041820-generic,524288,8192,16,16400000,28800000
4.18.20-041820-generic,524288,8192,17,11200000,16600000
4.18.20-041820-generic,524288,8192,18,17500000,14800000
4.18.20-041820-generic,524288,8192,19,16400000,24100000
4.18.20-041820-generic,524288,8192,20,18400000,22000000
4.18.20-041820-generic,524288,8192,21,11400000,18900000
4.18.20-041820-generic,524288,8192,22,18200000,20000000
4.18.20-041820-generic,524288,8192,23,12300000,32700000
4.18.20-041820-generic,524288,8192,24,21900000,27300000
4.18.20-041820-generic,524288,8192,25,14500000,21300000
4.18.20-041820-generic,524288,8192,26,15300000,16800000
4.18.20-041820-generic,524288,8192,27,15800000,26600000
4.18.20-041820-generic,524288,8192,28,14900000,12600000
4.18.20-041820-generic,524288,8192,29,15700000,23000000
4.18.20-041820-generic,524288,8192,30,14300000,17200000
4.18.20-041820-generic,524288,8192,31,11800000,21300000
4.18.20-041820-generic,524288,8192,32,16000000,26700000
4.18.20-041820-generic,524288,8192,33,11300000,19500000
4.18.20-041820-generic,524288,8192,34,15800000,16600000
4.18.20-041820-generic,524288,8192,35,16500000,24200000
4.18.20-041820-generic,524288,8192,36,16700001,25800000
4.18.20-041820-generic,524288,8192,37,15900000,16300000
4.18.20-041820-generic,524288,8192,38,11400000,26800000
4.18.20-041820-generic,524288,8192,39,16800000,17000000
4.18.20-041820-generic,524288,8192,40,15900000,23300000
4.18.20-041820-generic,524288,8192,41,15500000,18200000
4.18.20-041820-generic,524288,8192,42,11300000,24300000
4.18.20-041820-generic,524288,8192,43,12500000,27500000
4.18.20-041820-generic,524288,8192,44,16400000,27100000
4.18.20-041820-generic,524288,8192,45,11400000,22100000
4.18.20-041820-generic,524288,8192,46,15300000,13500000
4.18.20-041820-generic,524288,8192,47,14600000,19900000
4.18.20-041820-generic,524288,8192,48,17100000,29000000
4.18.20-041820-generic,524288,8192,49,11200000,21700000
4.18.20-041820-generic,524288,8192,50,14200000,16600000
4.18.20-041820-generic,524288,8192,51,14500000,22200000
4.18.20-041820-generic,524288,8192,52,14900000,24100000
4.18.20-041820-generic,524288,8192,53,16200001,25100000
4.18.20-041820-generic,524288,8192,54,14700000,7000000
4.18.20-041820-generic,524288,8192,55,11600000,21800000
4.18.20-041820-generic,524288,8192,56,15600000,23300000
4.18.20-041820-generic,524288,8192,57,14800000,22900000
4.18.20-041820-generic,524288,8192,58,14100000,20700000
4.18.20-041820-generic,524288,8192,59,15600000,21200000
4.18.20-041820-generic,524288,8192,60,18500000,15800000
4.18.20-041820-generic,524288,8192,61,16700001,29700000
4.18.20-041820-generic,524288,8192,62,12700000,13100000
4.18.20-041820-generic,524288,8192,63,12600000,26400000
4.18.20-041820-generic,524288,8192,64,14400000,15400000
4.18.20-041820-generic,524288,8192,65,12600000,18500000
4.18.20-041820-generic,524288,8192,66,11200000,19400000
4.18.20-041820-generic,524288,8192,67,16300000,25000000
4.18.20-041820-generic,524288,8192,68,17600000,24800000
4.18.20-041820-generic,524288,8192,69,13600000,24000000
4.18.20-041820-generic,524288,8192,70,16200001,18700000
4.18.20-041820-generic,524288,8192,71,15600000,26200000
4.18.20-041820-generic,524288,8192,72,16800000,23300000
4.18.20-041820-generic,524288,8192,73,16200001,25600000
4.18.20-041820-generic,524288,8192,74,15600000,27100000
4.18.20-041820-generic,524288,8192,75,14500000,20100000
4.18.20-041820-generic,524288,8192,76,15300000,25700000
4.18.20-041820-generic,524288,8192,77,17900000,18100000
4.18.20-041820-generic,524288,8192,78,15000000,23000000
4.18.20-041820-generic,524288,8192,79,15300000,24900000
4.18.20-041820-generic,524288,8192,80,14800000,24300000
4.18.20-041820-generic,524288,8192,81,11900000,24500000
4.18.20-041820-generic,524288,8192,82,7900000,24600000
4.18.20-041820-generic,524288,8192,83,16000000,25300000
4.18.20-041820-generic,524288,8192,84,24600000,15600000
4.18.20-041820-generic,524288,8192,85,17800000,22800000
4.18.20-041820-generic,524288,8192,86,12700000,30600000
4.18.20-041820-generic,524288,8192,87,16000000,23500000
4.18.20-041820-generic,524288,8192,88,17700000,19800000
4.18.20-041820-generic,524288,8192,89,16000000,19200000
4.18.20-041820-generic,524288,8192,90,17500000,18100000
4.18.20-041820-generic,524288,8192,91,17700000,29800000
4.18.20-041820-generic,524288,8192,92,15800000,19000000
4.18.20-041820-generic,524288,8192,93,11500000,24200000
4.18.20-041820-generic,524288,8192,94,14300000,23200000
4.18.20-041820-generic,524288,8192,95,17400000,28500000
4.18.20-041820-generic,524288,8192,96,11600000,23800000
4.18.20-041820-generic,524288,8192,97,17000000,24200000
4.18.20-041820-generic,524288,8192,98,12300000,16200001
4.18.20-041820-generic,524288,8192,99,16000000,20900000
4.18.20-041820-generic,524288,8192,100,17900000,27700000
4.18.20-041820-generic,524288,32768,1,23600000,10500000
4.18.20-041820-generic,524288,32768,2,15800000,24400000
4.18.20-041820-generic,524288,32768,3,18400000,28000000
4.18.20-041820-generic,524288,32768,4,11600000,27300000
4.18.20-041820-generic,524288,32768,5,14700000,14200000
4.18.20-041820-generic,524288,32768,6,23200000,21300000
4.18.20-041820-generic,524288,32768,7,17300000,22500000
4.18.20-041820-generic,524288,32768,8,15900000,24900000
4.18.20-041820-generic,524288,32768,9,10000000,22100000
4.18.20-041820-generic,524288,32768,10,16300000,23300000
4.18.20-041820-generic,524288,32768,11,16700001,27000000
4.18.20-041820-generic,524288,32768,12,11300000,28000000
4.18.20-041820-generic,524288,32768,13,16000000,17900000
4.18.20-041820-generic,524288,32768,14,11300000,14600000
4.18.20-041820-generic,524288,32768,15,10500000,14100000
4.18.20-041820-generic,524288,32768,16,17100000,29800000
4.18.20-041820-generic,524288,32768,17,13200000,26200000
4.18.20-041820-generic,524288,32768,18,13900000,17600000
4.18.20-041820-generic,524288,32768,19,14100000,24200000
4.18.20-041820-generic,524288,32768,20,12300000,18900000
4.18.20-041820-generic,524288,32768,21,11300000,15100000
4.18.20-041820-generic,524288,32768,22,17500000,24700000
4.18.20-041820-generic,524288,32768,23,15300000,19800000
4.18.20-041820-generic,524288,32768,24,7500000,22800000
4.18.20-041820-generic,524288,32768,25,15600000,28000000
4.18.20-041820-generic,524288,32768,26,11200000,16600000
4.18.20-041820-generic,524288,32768,27,16000000,13800000
4.18.20-041820-generic,524288,32768,28,9400000,24900000
4.18.20-041820-generic,524288,32768,29,14600000,19900000
4.18.20-041820-generic,524288,32768,30,15000000,27300000
4.18.20-041820-generic,524288,32768,31,17800000,29700000
4.18.20-041820-generic,524288,32768,32,14600000,26400000
4.18.20-041820-generic,524288,32768,33,20600000,27700000
4.18.20-041820-generic,524288,32768,34,16900000,22900000
4.18.20-041820-generic,524288,32768,35,15900000,16100000
4.18.20-041820-generic,524288,32768,36,15200000,26900000
4.18.20-041820-generic,524288,32768,37,16600000,24400000
4.18.20-041820-generic,524288,32768,38,17300000,23300000
4.18.20-041820-generic,524288,32768,39,16100000,25500000
4.18.20-041820-generic,524288,32768,40,17700000,16800000
4.18.20-041820-generic,524288,32768,41,17100000,16300000
4.18.20-041820-generic,524288,32768,42,18000000,18800000
4.18.20-041820-generic,524288,32768,43,10700000,14900000
4.18.20-041820-generic,524288,32768,44,8800000,21700000
4.18.20-041820-generic,524288,32768,45,15200000,23500000
4.18.20-041820-generic,524288,32768,46,17700000,18600000
4.18.20-041820-generic,524288,32768,47,15500000,17200000
4.18.20-041820-generic,524288,32768,48,16200001,24800000
4.18.20-041820-generic,524288,32768,49,16400000,20600000
4.18.20-041820-generic,524288,32768,50,17300000,22100000
4.18.20-041820-generic,524288,32768,51,15800000,22600000
4.18.20-041820-generic,524288,32768,52,15700000,17700000
4.18.20-041820-generic,524288,32768,53,15500000,15800000
4.18.20-041820-generic,524288,32768,54,11800000,24200000
4.18.20-041820-generic,524288,32768,55,17400000,30800000
4.18.20-041820-generic,524288,32768,56,14800000,27400000
4.18.20-041820-generic,524288,32768,57,15800000,27600000
4.18.20-041820-generic,524288,32768,58,15300000,22100000
4.18.20-041820-generic,524288,32768,59,16000000,16700001
4.18.20-041820-generic,524288,32768,60,15400000,28400000
4.18.20-041820-generic,524288,32768,61,16100000,26300000
4.18.20-041820-generic,524288,32768,62,13400000,28100000
4.18.20-041820-generic,524288,32768,63,16100000,26100000
4.18.20-041820-generic,524288,32768,64,14900000,16300000
4.18.20-041820-generic,524288,32768,65,15900000,16300000
4.18.20-041820-generic,524288,32768,66,15000000,16200001
4.18.20-041820-generic,524288,32768,67,16000000,18400000
4.18.20-041820-generic,524288,32768,68,16200001,17700000
4.18.20-041820-generic,524288,32768,69,15500000,14000000
4.18.20-041820-generic,524288,32768,70,15700000,17300000
4.18.20-041820-generic,524288,32768,71,11400000,22200000
4.18.20-041820-generic,524288,32768,72,16800000,22900000
4.18.20-041820-generic,524288,32768,73,17900000,26800000
4.18.20-041820-generic,524288,32768,74,15900000,20600000
4.18.20-041820-generic,524288,32768,75,16500000,22600000
4.18.20-041820-generic,524288,32768,76,13300000,22700000
4.18.20-041820-generic,524288,32768,77,17200000,20200000
4.18.20-041820-generic,524288,32768,78,16800000,19300000
4.18.20-041820-generic,524288,32768,79,11800000,16500000
4.18.20-041820-generic,524288,32768,80,17300000,18500000
4.18.20-041820-generic,524288,32768,81,17600000,19800000
4.18.20-041820-generic,524288,32768,82,16500000,15000000
4.18.20-041820-generic,524288,32768,83,8500000,17900000
4.18.20-041820-generic,524288,32768,84,17300000,17200000
4.18.20-041820-generic,524288,32768,85,14500000,18100000
4.18.20-041820-generic,524288,32768,86,17800000,22800000
4.18.20-041820-generic,524288,32768,87,16800000,16000000
4.18.20-041820-generic,524288,32768,88,20600000,21900000
4.18.20-041820-generic,524288,32768,89,17600000,13000000
4.18.20-041820-generic,524288,32768,90,17700000,9900000
4.18.20-041820-generic,524288,32768,91,16200001,31300000
4.18.20-041820-generic,524288,32768,92,10500000,23300000
4.18.20-041820-generic,524288,32768,93,11800000,18000000
4.18.20-041820-generic,524288,32768,94,14800000,16800000
4.18.20-041820-generic,524288,32768,95,15500000,17700000
4.18.20-041820-generic,524288,32768,96,15900000,28000000
4.18.20-041820-generic,524288,32768,97,11100000,18500000
4.18.20-041820-generic,524288,32768,98,16700001,21500000
4.18.20-041820-generic,524288,32768,99,15500000,28400000
4.18.20-041820-generic,524288,32768,100,17900000,18900000
4.18.20-041820-generic,524288,131072,1,17100000,17700000
4.18.20-041820-generic,524288,131072,2,11900000,17300000
4.18.20-041820-generic,524288,131072,3,17500000,21100000
4.18.20-041820-generic,524288,131072,4,15500000,24800000
4.18.20-041820-generic,524288,131072,5,16500000,14400000
4.18.20-041820-generic,524288,131072,6,16100000,18300000
4.18.20-041820-generic,524288,131072,7,11500000,15700000
4.18.20-041820-generic,524288,131072,8,17600000,25300000
4.18.20-041820-generic,524288,131072,9,17600000,15100000
4.18.20-041820-generic,524288,131072,10,17600000,22100000
4.18.20-041820-generic,524288,131072,11,17600000,21000000
4.18.20-041820-generic,524288,131072,12,17300000,26600000
4.18.20-041820-generic,524288,131072,13,18000000,30900000
4.18.20-041820-generic,524288,131072,14,16800000,25200000
4.18.20-041820-generic,524288,131072,15,22300000,28300000
4.18.20-041820-generic,524288,131072,16,17100000,20100000
4.18.20-041820-generic,524288,131072,17,15300000,28400000
4.18.20-041820-generic,524288,131072,18,18100000,25900000
4.18.20-041820-generic,524288,131072,19,18000000,24900000
4.18.20-041820-generic,524288,131072,20,11300000,16800000
4.18.20-041820-generic,524288,131072,21,17400000,24400000
4.18.20-041820-generic,524288,131072,22,10800000,16800000
4.18.20-041820-generic,524288,131072,23,16300000,27700000
4.18.20-041820-generic,524288,131072,24,16700001,23300000
4.18.20-041820-generic,524288,131072,25,17300000,27300000
4.18.20-041820-generic,524288,131072,26,8600000,21300000
4.18.20-041820-generic,524288,131072,27,11600000,29500000
4.18.20-041820-generic,524288,131072,28,17300000,17000000
4.18.20-041820-generic,524288,131072,29,15500000,17900000
4.18.20-041820-generic,524288,131072,30,15300000,29900000
4.18.20-041820-generic,524288,131072,31,18200000,18400000
4.18.20-041820-generic,524288,131072,32,11100000,20100000
4.18.20-041820-generic,524288,131072,33,16300000,20900000
4.18.20-041820-generic,524288,131072,34,10800000,19300000
4.18.20-041820-generic,524288,131072,35,17700000,25600000
4.18.20-041820-generic,524288,131072,36,15300000,17000000
4.18.20-041820-generic,524288,131072,37,12300000,15800000
4.18.20-041820-generic,524288,131072,38,16300000,28000000
4.18.20-041820-generic,524288,131072,39,17700000,22200000
4.18.20-041820-generic,524288,131072,40,15300000,16700001
4.18.20-041820-generic,524288,131072,41,14000000,18600000
4.18.20-041820-generic,524288,131072,42,15500000,26300000
4.18.20-041820-generic,524288,131072,43,17300000,19700000
4.18.20-041820-generic,524288,131072,44,15800000,17000000
4.18.20-041820-generic,524288,131072,45,16500000,19900000
4.18.20-041820-generic,524288,131072,46,15600000,25200000
4.18.20-041820-generic,524288,131072,47,15600000,23400000
4.18.20-041820-generic,524288,131072,48,16000000,16500000
4.18.20-041820-generic,524288,131072,49,16000000,15400000
4.18.20-041820-generic,524288,131072,50,12000000,31200000
4.18.20-041820-generic,524288,131072,51,17100000,27300000
4.18.20-041820-generic,524288,131072,52,12000000,16400000
4.18.20-041820-generic,524288,131072,53,18800000,22600000
4.18.20-041820-generic,524288,131072,54,16000000,20400000
4.18.20-041820-generic,524288,131072,55,12100000,27700000
4.18.20-041820-generic,524288,131072,56,18100000,28000000
4.18.20-041820-generic,524288,131072,57,12900000,19000000
4.18.20-041820-generic,524288,131072,58,12100000,22400000
4.18.20-041820-generic,524288,131072,59,15700000,23600000
4.18.20-041820-generic,524288,131072,60,17500000,19700000
4.18.20-041820-generic,524288,131072,61,13200000,18600000
4.18.20-041820-generic,524288,131072,62,16200001,21500000
4.18.20-041820-generic,524288,131072,63,11800000,19700000
4.18.20-041820-generic,524288,131072,64,17200000,27200000
4.18.20-041820-generic,524288,131072,65,11900000,16900000
4.18.20-041820-generic,524288,131072,66,15400000,20500000
4.18.20-041820-generic,524288,131072,67,15700000,24900000
4.18.20-041820-generic,524288,131072,68,18100000,28800000
4.18.20-041820-generic,524288,131072,69,16300000,23600000
4.18.20-041820-generic,524288,131072,70,19300000,16300000
4.18.20-041820-generic,524288,131072,71,17200000,20000000
4.18.20-041820-generic,524288,131072,72,16100000,22100000
4.18.20-041820-generic,524288,131072,73,18200000,20600000
4.18.20-041820-generic,524288,131072,74,13200000,27500000
4.18.20-041820-generic,524288,131072,75,17100000,24700000
4.18.20-041820-generic,524288,131072,76,16200001,23800000
4.18.20-041820-generic,524288,131072,77,10900000,22300000
4.18.20-041820-generic,524288,131072,78,16600000,21200000
4.18.20-041820-generic,524288,131072,79,10900000,19500000
4.18.20-041820-generic,524288,131072,80,14900000,17700000
4.18.20-041820-generic,524288,131072,81,11900000,25400000
4.18.20-041820-generic,524288,131072,82,16500000,20700000
4.18.20-041820-generic,524288,131072,83,17600000,17700000
4.18.20-041820-generic,524288,131072,84,10500000,20000000
4.18.20-041820-generic,524288,131072,85,16700001,24700000
4.18.20-041820-generic,524288,131072,86,17900000,29400000
4.18.20-041820-generic,524288,131072,87,11700000,18500000
4.18.20-041820-generic,524288,131072,88,16400000,23300000
4.18.20-041820-generic,524288,131072,89,11600000,17800000
4.18.20-041820-generic,524288,131072,90,16100000,18000000
4.18.20-041820-generic,524288,131072,91,12000000,16700001
4.18.20-041820-generic,524288,131072,92,13300000,23700000
4.18.20-041820-generic,524288,131072,93,17200000,20900000
4.18.20-041820-generic,524288,131072,94,15700000,21300000
4.18.20-041820-generic,524288,131072,95,16100000,17800000
4.18.20-041820-generic,524288,131072,96,16700001,27900000
4.18.20-041820-generic,524288,131072,97,10600000,20800000
4.18.20-041820-generic,524288,131072,98,14600000,22900000
4.18.20-041820-generic,524288,131072,99,17500000,17300000
4.18.20-041820-generic,524288,131072,100,17700000,17800000
