Kernel,Filesize,Blocksize,Round,Write,Read
4.19.11-041911-generic,524288,512,55,10500000,18600000
4.19.11-041911-generic,524288,512,56,14500000,15300000
4.19.11-041911-generic,524288,512,57,16700001,17300000
4.19.11-041911-generic,524288,512,58,12800000,17300000
4.19.11-041911-generic,524288,512,59,16600000,19200000
4.19.11-041911-generic,524288,512,60,14400000,17400000
4.19.11-041911-generic,524288,512,61,14500000,21100000
4.19.11-041911-generic,524288,512,62,14300000,16700001
4.19.11-041911-generic,524288,512,63,15200000,15500000
4.19.11-041911-generic,524288,512,64,16600000,27200000
4.19.11-041911-generic,524288,512,65,15400000,22800000
4.19.11-041911-generic,524288,512,66,13700000,8800000
4.19.11-041911-generic,524288,512,67,9300000,13200000
4.19.11-041911-generic,524288,512,68,17100000,15900000
4.19.11-041911-generic,524288,512,69,6300000,25200000
4.19.11-041911-generic,524288,512,70,17700000,17900000
4.19.11-041911-generic,524288,512,71,13700000,25000000
4.19.11-041911-generic,524288,512,72,18500000,12600000
4.19.11-041911-generic,524288,512,73,15800000,21900000
4.19.11-041911-generic,524288,512,74,14500000,24100000
4.19.11-041911-generic,524288,512,75,14800000,13800000
4.19.11-041911-generic,524288,512,76,15300000,22100000
4.19.11-041911-generic,524288,512,77,16200001,17900000
4.19.11-041911-generic,524288,512,78,11300000,20900000
4.19.11-041911-generic,524288,512,79,17900000,17400000
4.19.11-041911-generic,524288,512,80,12100000,14200000
4.19.11-041911-generic,524288,512,81,15200000,12200000
4.19.11-041911-generic,524288,512,82,14900000,16500000
4.19.11-041911-generic,524288,512,83,18100000,23700000
4.19.11-041911-generic,524288,512,84,15900000,20900000
4.19.11-041911-generic,524288,512,85,17300000,20100000
4.19.11-041911-generic,524288,512,86,15500000,14200000
4.19.11-041911-generic,524288,512,87,12600000,11800000
4.19.11-041911-generic,524288,512,88,11500000,21800000
4.19.11-041911-generic,524288,512,89,12800000,23300000
4.19.11-041911-generic,524288,512,90,11100000,18200000
4.19.11-041911-generic,524288,512,91,14000000,10700000
4.19.11-041911-generic,524288,512,92,13200000,23600000
4.19.11-041911-generic,524288,512,93,16600000,22200000
4.19.11-041911-generic,524288,512,94,15200000,20500000
4.19.11-041911-generic,524288,512,95,15900000,13700000
4.19.11-041911-generic,524288,512,96,15600000,17500000
4.19.11-041911-generic,524288,512,97,19700000,13900000
4.19.11-041911-generic,524288,512,98,12200000,19300000
4.19.11-041911-generic,524288,512,99,13600000,23300000
4.19.11-041911-generic,524288,512,100,14900000,17100000
4.19.11-041911-generic,524288,2048,1,12800000,29400000
4.19.11-041911-generic,524288,2048,2,12200000,26400000
4.19.11-041911-generic,524288,2048,3,14700000,26700000
4.19.11-041911-generic,524288,2048,4,13800000,17400000
4.19.11-041911-generic,524288,2048,5,15400000,13400000
4.19.11-041911-generic,524288,2048,6,14500000,21900000
4.19.11-041911-generic,524288,2048,7,12500000,15400000
4.19.11-041911-generic,524288,2048,8,17400000,19600000
4.19.11-041911-generic,524288,2048,9,19200000,24500000
4.19.11-041911-generic,524288,2048,10,12100000,15500000
4.19.11-041911-generic,524288,2048,11,10900000,16800000
4.19.11-041911-generic,524288,2048,12,12700000,16400000
4.19.11-041911-generic,524288,2048,13,16800000,19700000
4.19.11-041911-generic,524288,2048,14,14600000,14700000
4.19.11-041911-generic,524288,2048,15,13800000,19200000
4.19.11-041911-generic,524288,2048,16,13800000,22800000
4.19.11-041911-generic,524288,2048,17,15800000,16500000
4.19.11-041911-generic,524288,2048,18,13800000,13700000
4.19.11-041911-generic,524288,2048,19,14600000,19000000
4.19.11-041911-generic,524288,2048,20,14500000,19400000
4.19.11-041911-generic,524288,2048,21,14500000,17600000
4.19.11-041911-generic,524288,2048,22,10200000,17600000
4.19.11-041911-generic,524288,2048,23,14400000,20300000
4.19.11-041911-generic,524288,2048,24,12700000,17000000
4.19.11-041911-generic,524288,2048,25,19500000,29300000
4.19.11-041911-generic,524288,2048,26,13900000,16300000
4.19.11-041911-generic,524288,2048,27,12700000,17800000
4.19.11-041911-generic,524288,2048,28,14900000,19100000
4.19.11-041911-generic,524288,2048,29,13300000,17700000
4.19.11-041911-generic,524288,2048,30,17500000,16300000
4.19.11-041911-generic,524288,2048,31,12000000,16500000
4.19.11-041911-generic,524288,2048,32,11900000,25900000
4.19.11-041911-generic,524288,2048,33,16400000,14700000
4.19.11-041911-generic,524288,2048,34,16100000,21400000
4.19.11-041911-generic,524288,2048,35,14700000,20300000
4.19.11-041911-generic,524288,2048,36,13900000,19500000
4.19.11-041911-generic,524288,2048,37,13500000,24600000
4.19.11-041911-generic,524288,2048,38,14200000,24300000
4.19.11-041911-generic,524288,2048,39,16300000,15800000
4.19.11-041911-generic,524288,2048,40,16500000,20700000
4.19.11-041911-generic,524288,2048,41,14800000,16900000
4.19.11-041911-generic,524288,2048,42,16000000,27300000
4.19.11-041911-generic,524288,2048,43,17400000,19100000
4.19.11-041911-generic,524288,2048,44,15900000,19100000
4.19.11-041911-generic,524288,2048,45,13000000,16400000
4.19.11-041911-generic,524288,2048,46,16700001,22300000
4.19.11-041911-generic,524288,2048,47,16700001,25900000
4.19.11-041911-generic,524288,2048,48,16800000,19500000
4.19.11-041911-generic,524288,2048,49,15600000,28400000
4.19.11-041911-generic,524288,2048,50,19300000,22700000
4.19.11-041911-generic,524288,2048,51,16200001,15500000
4.19.11-041911-generic,524288,2048,52,15400000,21000000
4.19.11-041911-generic,524288,2048,53,14000000,17700000
4.19.11-041911-generic,524288,2048,54,10500000,22700000
4.19.11-041911-generic,524288,2048,55,12700000,18800000
4.19.11-041911-generic,524288,2048,56,13300000,20000000
4.19.11-041911-generic,524288,2048,57,13400000,16400000
4.19.11-041911-generic,524288,2048,58,17800000,21800000
4.19.11-041911-generic,524288,2048,59,11900000,18300000
4.19.11-041911-generic,524288,2048,60,15900000,14300000
4.19.11-041911-generic,524288,2048,61,12500000,20900000
4.19.11-041911-generic,524288,2048,62,15500000,19100000
4.19.11-041911-generic,524288,2048,63,15400000,14600000
4.19.11-041911-generic,524288,2048,64,13200000,21900000
4.19.11-041911-generic,524288,2048,65,15600000,19000000
4.19.11-041911-generic,524288,2048,66,14000000,16100000
4.19.11-041911-generic,524288,2048,67,15500000,13900000
4.19.11-041911-generic,524288,2048,68,13200000,15500000
4.19.11-041911-generic,524288,2048,69,17100000,19300000
4.19.11-041911-generic,524288,2048,70,12800000,19600000
4.19.11-041911-generic,524288,2048,71,18600000,16700001
4.19.11-041911-generic,524288,2048,72,14500000,23800000
4.19.11-041911-generic,524288,2048,73,11200000,14200000
4.19.11-041911-generic,524288,2048,74,16600000,29700000
4.19.11-041911-generic,524288,2048,75,17600000,20600000
4.19.11-041911-generic,524288,2048,76,12100000,16700001
4.19.11-041911-generic,524288,2048,77,13300000,27200000
4.19.11-041911-generic,524288,2048,78,15000000,18100000
4.19.11-041911-generic,524288,2048,79,14100000,24500000
4.19.11-041911-generic,524288,2048,80,24300000,22300000
4.19.11-041911-generic,524288,2048,81,16100000,22700000
4.19.11-041911-generic,524288,2048,82,17000000,14800000
4.19.11-041911-generic,524288,2048,83,14500000,27500000
4.19.11-041911-generic,524288,2048,84,15400000,17600000
4.19.11-041911-generic,524288,2048,85,13800000,21300000
4.19.11-041911-generic,524288,2048,86,15100000,24000000
4.19.11-041911-generic,524288,2048,87,10000000,19800000
4.19.11-041911-generic,524288,2048,88,11800000,17800000
4.19.11-041911-generic,524288,2048,89,17200000,16500000
4.19.11-041911-generic,524288,2048,90,17200000,20300000
4.19.11-041911-generic,524288,2048,91,11000000,18000000
4.19.11-041911-generic,524288,2048,92,13000000,26700000
4.19.11-041911-generic,524288,2048,93,13500000,18700000
4.19.11-041911-generic,524288,2048,94,16300000,16700001
4.19.11-041911-generic,524288,2048,95,12800000,22500000
4.19.11-041911-generic,524288,2048,96,13300000,16000000
4.19.11-041911-generic,524288,2048,97,9400000,23600000
4.19.11-041911-generic,524288,2048,98,19400000,20000000
4.19.11-041911-generic,524288,2048,99,12300000,29100000
4.19.11-041911-generic,524288,2048,100,11800000,26200000
4.19.11-041911-generic,524288,8192,1,12800000,15600000
4.19.11-041911-generic,524288,8192,2,12100000,18800000
4.19.11-041911-generic,524288,8192,3,15400000,18900000
4.19.11-041911-generic,524288,8192,4,12600000,25500000
4.19.11-041911-generic,524288,8192,5,16300000,16400000
4.19.11-041911-generic,524288,8192,6,12600000,20600000
4.19.11-041911-generic,524288,8192,7,11200000,18600000
4.19.11-041911-generic,524288,8192,8,20500000,21400000
4.19.11-041911-generic,524288,8192,9,15000000,14200000
4.19.11-041911-generic,524288,8192,10,13400000,24500000
4.19.11-041911-generic,524288,8192,11,11700000,15600000
4.19.11-041911-generic,524288,8192,12,13400000,28400000
4.19.11-041911-generic,524288,8192,13,12800000,17100000
4.19.11-041911-generic,524288,8192,14,17400000,26200000
4.19.11-041911-generic,524288,8192,15,15800000,21400000
4.19.11-041911-generic,524288,8192,16,14300000,18000000
4.19.11-041911-generic,524288,8192,17,12600000,31200000
4.19.11-041911-generic,524288,8192,18,17800000,14700000
4.19.11-041911-generic,524288,8192,19,12500000,18900000
4.19.11-041911-generic,524288,8192,20,14400000,12300000
4.19.11-041911-generic,524288,8192,21,14400000,24800000
4.19.11-041911-generic,524288,8192,22,18300000,17800000
4.19.11-041911-generic,524288,8192,23,14400000,20300000
4.19.11-041911-generic,524288,8192,24,12700000,24400000
4.19.11-041911-generic,524288,8192,25,19600000,18000000
4.19.11-041911-generic,524288,8192,26,16700001,17000000
4.19.11-041911-generic,524288,8192,27,17400000,9500000
4.19.11-041911-generic,524288,8192,28,17700000,18900000
4.19.11-041911-generic,524288,8192,29,12500000,24100000
4.19.11-041911-generic,524288,8192,30,12200000,15100000
4.19.11-041911-generic,524288,8192,31,15200000,17400000
4.19.11-041911-generic,524288,8192,32,13200000,14200000
4.19.11-041911-generic,524288,8192,33,14600000,23400000
4.19.11-041911-generic,524288,8192,34,15900000,14400000
4.19.11-041911-generic,524288,8192,35,14600000,18900000
4.19.11-041911-generic,524288,8192,36,19400000,19000000
4.19.11-041911-generic,524288,8192,37,12600000,21400000
4.19.11-041911-generic,524288,8192,38,9800000,15700000
4.19.11-041911-generic,524288,8192,39,18800000,19200000
4.19.11-041911-generic,524288,8192,40,12800000,14900000
4.19.11-041911-generic,524288,8192,41,15400000,20600000
4.19.11-041911-generic,524288,8192,42,12400000,14900000
4.19.11-041911-generic,524288,8192,43,15300000,21800000
4.19.11-041911-generic,524288,8192,44,15900000,16000000
4.19.11-041911-generic,524288,8192,45,13200000,24300000
4.19.11-041911-generic,524288,8192,46,13000000,15700000
4.19.11-041911-generic,524288,8192,47,12000000,18600000
4.19.11-041911-generic,524288,8192,48,16100000,17000000
4.19.11-041911-generic,524288,8192,49,13500000,19800000
4.19.11-041911-generic,524288,8192,50,15800000,18400000
4.19.11-041911-generic,524288,8192,51,12300000,17600000
4.19.11-041911-generic,524288,8192,52,10900000,16500000
4.19.11-041911-generic,524288,8192,53,15200000,17600000
4.19.11-041911-generic,524288,8192,54,15800000,17900000
4.19.11-041911-generic,524288,8192,55,16600000,18900000
4.19.11-041911-generic,524288,8192,56,16700001,18000000
4.19.11-041911-generic,524288,8192,57,12600000,18100000
4.19.11-041911-generic,524288,8192,58,19800000,29500000
4.19.11-041911-generic,524288,8192,59,11300000,17800000
4.19.11-041911-generic,524288,8192,60,13600000,26200000
4.19.11-041911-generic,524288,8192,61,15000000,24300000
4.19.11-041911-generic,524288,8192,62,17300000,15800000
4.19.11-041911-generic,524288,8192,63,23400000,29500000
4.19.11-041911-generic,524288,8192,64,11400000,19600000
4.19.11-041911-generic,524288,8192,65,11800000,22800000
4.19.11-041911-generic,524288,8192,66,17200000,25600000
4.19.11-041911-generic,524288,8192,67,16500000,15900000
4.19.11-041911-generic,524288,8192,68,19100000,19000000
4.19.11-041911-generic,524288,8192,69,17500000,17600000
4.19.11-041911-generic,524288,8192,70,15300000,19300000
4.19.11-041911-generic,524288,8192,71,13700000,16300000
4.19.11-041911-generic,524288,8192,72,12500000,17500000
4.19.11-041911-generic,524288,8192,73,14200000,17600000
4.19.11-041911-generic,524288,8192,74,13700000,12600000
4.19.11-041911-generic,524288,8192,75,10500000,20200000
4.19.11-041911-generic,524288,8192,76,16800000,18800000
4.19.11-041911-generic,524288,8192,77,13900000,22900000
4.19.11-041911-generic,524288,8192,78,13300000,19900000
4.19.11-041911-generic,524288,8192,79,15500000,19300000
4.19.11-041911-generic,524288,8192,80,15200000,22300000
4.19.11-041911-generic,524288,8192,81,17400000,26000000
4.19.11-041911-generic,524288,8192,82,11200000,28000000
4.19.11-041911-generic,524288,8192,83,18900000,20600000
4.19.11-041911-generic,524288,8192,84,18500000,25800000
4.19.11-041911-generic,524288,8192,85,13300000,21900000
4.19.11-041911-generic,524288,8192,86,16900000,15100000
4.19.11-041911-generic,524288,8192,87,13300000,24400000
4.19.11-041911-generic,524288,8192,88,18800000,24800000
4.19.11-041911-generic,524288,8192,89,10700000,19000000
4.19.11-041911-generic,524288,8192,90,16600000,12000000
4.19.11-041911-generic,524288,8192,91,13000000,19300000
4.19.11-041911-generic,524288,8192,92,17900000,17400000
4.19.11-041911-generic,524288,8192,93,12800000,16500000
4.19.11-041911-generic,524288,8192,94,15000000,15100000
4.19.11-041911-generic,524288,8192,95,12200000,14800000
4.19.11-041911-generic,524288,8192,96,15500000,17400000
4.19.11-041911-generic,524288,8192,97,13400000,15100000
4.19.11-041911-generic,524288,8192,98,12500000,23400000
4.19.11-041911-generic,524288,8192,99,15600000,16700001
4.19.11-041911-generic,524288,8192,100,15300000,20600000
4.19.11-041911-generic,524288,32768,1,13600000,19400000
4.19.11-041911-generic,524288,32768,2,12300000,17200000
4.19.11-041911-generic,524288,32768,3,14500000,14000000
4.19.11-041911-generic,524288,32768,4,16300000,18700000
4.19.11-041911-generic,524288,32768,5,14600000,15000000
4.19.11-041911-generic,524288,32768,6,13800000,25000000
4.19.11-041911-generic,524288,32768,7,14000000,18000000
4.19.11-041911-generic,524288,32768,8,19900000,23300000
4.19.11-041911-generic,524288,32768,9,17000000,22700000
4.19.11-041911-generic,524288,32768,10,17100000,24800000
4.19.11-041911-generic,524288,32768,11,17200000,19000000
4.19.11-041911-generic,524288,32768,12,11700000,22800000
4.19.11-041911-generic,524288,32768,13,11600000,15700000
4.19.11-041911-generic,524288,32768,14,11400000,16400000
4.19.11-041911-generic,524288,32768,15,19600000,15100000
4.19.11-041911-generic,524288,32768,16,14100000,24000000
4.19.11-041911-generic,524288,32768,17,11400000,26100000
4.19.11-041911-generic,524288,32768,18,16600000,14300000
4.19.11-041911-generic,524288,32768,19,9000000,23200000
4.19.11-041911-generic,524288,32768,20,12900000,18800000
4.19.11-041911-generic,524288,32768,21,16400000,18000000
4.19.11-041911-generic,524288,32768,22,12700000,21100000
4.19.11-041911-generic,524288,32768,23,13700000,17300000
4.19.11-041911-generic,524288,32768,24,13800000,25200000
4.19.11-041911-generic,524288,32768,25,11500000,15900000
4.19.11-041911-generic,524288,32768,26,19200000,15500000
4.19.11-041911-generic,524288,32768,27,17700000,17000000
4.19.11-041911-generic,524288,32768,28,13700000,24000000
4.19.11-041911-generic,524288,32768,29,13300000,18600000
4.19.11-041911-generic,524288,32768,30,17200000,18200000
4.19.11-041911-generic,524288,32768,31,12500000,24300000
4.19.11-041911-generic,524288,32768,32,16400000,16800000
4.19.11-041911-generic,524288,32768,33,13100000,24300000
4.19.11-041911-generic,524288,32768,34,12100000,23100000
4.19.11-041911-generic,524288,32768,35,17600000,21700000
4.19.11-041911-generic,524288,32768,36,12400000,20800000
4.19.11-041911-generic,524288,32768,37,14000000,21700000
4.19.11-041911-generic,524288,32768,38,11200000,17000000
4.19.11-041911-generic,524288,32768,39,14200000,22200000
4.19.11-041911-generic,524288,32768,40,16600000,18300000
4.19.11-041911-generic,524288,32768,41,11300000,16700001
4.19.11-041911-generic,524288,32768,42,15800000,15300000
4.19.11-041911-generic,524288,32768,43,16200001,25200000
4.19.11-041911-generic,524288,32768,44,9600000,20000000
4.19.11-041911-generic,524288,32768,45,17800000,25000000
4.19.11-041911-generic,524288,32768,46,23100000,24200000
4.19.11-041911-generic,524288,32768,47,17800000,16600000
4.19.11-041911-generic,524288,32768,48,17000000,12900000
4.19.11-041911-generic,524288,32768,49,19400000,21400000
4.19.11-041911-generic,524288,32768,50,14400000,17000000
4.19.11-041911-generic,524288,32768,51,18400000,23700000
4.19.11-041911-generic,524288,32768,52,17100000,19100000
4.19.11-041911-generic,524288,32768,53,15700000,30100000
4.19.11-041911-generic,524288,32768,54,17600000,16500000
4.19.11-041911-generic,524288,32768,55,16300000,22100000
4.19.11-041911-generic,524288,32768,56,15200000,17000000
4.19.11-041911-generic,524288,32768,57,17500000,23500000
4.19.11-041911-generic,524288,32768,58,14800000,22900000
4.19.11-041911-generic,524288,32768,59,14400000,16800000
4.19.11-041911-generic,524288,32768,60,15600000,28700000
4.19.11-041911-generic,524288,32768,61,15600000,15300000
4.19.11-041911-generic,524288,32768,62,19700000,21900000
4.19.11-041911-generic,524288,32768,63,18200000,16200001
4.19.11-041911-generic,524288,32768,64,18500000,27700000
4.19.11-041911-generic,524288,32768,65,14300000,17900000
4.19.11-041911-generic,524288,32768,66,16100000,17900000
4.19.11-041911-generic,524288,32768,67,14100000,18900000
4.19.11-041911-generic,524288,32768,68,13600000,22800000
4.19.11-041911-generic,524288,32768,69,17900000,16800000
4.19.11-041911-generic,524288,32768,70,15100000,20700000
4.19.11-041911-generic,524288,32768,71,13200000,18200000
4.19.11-041911-generic,524288,32768,72,17200000,19700000
4.19.11-041911-generic,524288,32768,73,16200001,18800000
4.19.11-041911-generic,524288,32768,74,15500000,16600000
4.19.11-041911-generic,524288,32768,75,15700000,22800000
4.19.11-041911-generic,524288,32768,76,15200000,26700000
4.19.11-041911-generic,524288,32768,77,13200000,29800000
4.19.11-041911-generic,524288,32768,78,17900000,25800000
4.19.11-041911-generic,524288,32768,79,12100000,22700000
4.19.11-041911-generic,524288,32768,80,14300000,24500000
4.19.11-041911-generic,524288,32768,81,14700000,18000000
4.19.11-041911-generic,524288,32768,82,17700000,18600000
4.19.11-041911-generic,524288,32768,83,16300000,19900000
4.19.11-041911-generic,524288,32768,84,14600000,21200000
4.19.11-041911-generic,524288,32768,85,12100000,16900000
4.19.11-041911-generic,524288,32768,86,19300000,15600000
4.19.11-041911-generic,524288,32768,87,17900000,18400000
4.19.11-041911-generic,524288,32768,88,18600000,18900000
4.19.11-041911-generic,524288,32768,89,15700000,18700000
4.19.11-041911-generic,524288,32768,90,14700000,27700000
4.19.11-041911-generic,524288,32768,91,13700000,15600000
4.19.11-041911-generic,524288,32768,92,11700000,24900000
4.19.11-041911-generic,524288,32768,93,14900000,14900000
4.19.11-041911-generic,524288,32768,94,14500000,22900000
4.19.11-041911-generic,524288,32768,95,16100000,18200000
4.19.11-041911-generic,524288,32768,96,13600000,22300000
4.19.11-041911-generic,524288,32768,97,17400000,16900000
4.19.11-041911-generic,524288,32768,98,13300000,18000000
4.19.11-041911-generic,524288,32768,99,15200000,15100000
4.19.11-041911-generic,524288,32768,100,18900000,26600000
4.19.11-041911-generic,524288,131072,1,13500000,16400000
4.19.11-041911-generic,524288,131072,2,12500000,17800000
4.19.11-041911-generic,524288,131072,3,18300000,24600000
4.19.11-041911-generic,524288,131072,4,13700000,18200000
4.19.11-041911-generic,524288,131072,5,15000000,17900000
4.19.11-041911-generic,524288,131072,6,14300000,22300000
4.19.11-041911-generic,524288,131072,7,18300000,18800000
4.19.11-041911-generic,524288,131072,8,15300000,18100000
4.19.11-041911-generic,524288,131072,9,13400000,21800000
4.19.11-041911-generic,524288,131072,10,13800000,18000000
4.19.11-041911-generic,524288,131072,11,18100000,11700000
4.19.11-041911-generic,524288,131072,12,14300000,22000000
4.19.11-041911-generic,524288,131072,13,11100000,27700000
4.19.11-041911-generic,524288,131072,14,15000000,16600000
4.19.11-041911-generic,524288,131072,15,18300000,18100000
4.19.11-041911-generic,524288,131072,16,15400000,20100000
4.19.11-041911-generic,524288,131072,17,16800000,21000000
4.19.11-041911-generic,524288,131072,18,12400000,19900000
4.19.11-041911-generic,524288,131072,19,13900000,21200000
4.19.11-041911-generic,524288,131072,20,13900000,12800000
4.19.11-041911-generic,524288,131072,21,13900000,23900000
4.19.11-041911-generic,524288,131072,22,16100000,17900000
4.19.11-041911-generic,524288,131072,23,17800000,19600000
4.19.11-041911-generic,524288,131072,24,17500000,23500000
4.19.11-041911-generic,524288,131072,25,11300000,19900000
4.19.11-041911-generic,524288,131072,26,17200000,15100000
4.19.11-041911-generic,524288,131072,27,15200000,18800000
4.19.11-041911-generic,524288,131072,28,12600000,19400000
4.19.11-041911-generic,524288,131072,29,20500000,20200000
4.19.11-041911-generic,524288,131072,30,12200000,15000000
4.19.11-041911-generic,524288,131072,31,17600000,17600000
4.19.11-041911-generic,524288,131072,32,15900000,16900000
4.19.11-041911-generic,524288,131072,33,15700000,17700000
4.19.11-041911-generic,524288,131072,34,14200000,22900000
4.19.11-041911-generic,524288,131072,35,11200000,14700000
4.19.11-041911-generic,524288,131072,36,14300000,19800000
4.19.11-041911-generic,524288,131072,37,15900000,18800000
4.19.11-041911-generic,524288,131072,38,16100000,16000000
4.19.11-041911-generic,524288,131072,39,12600000,23100000
4.19.11-041911-generic,524288,131072,40,11700000,16200001
4.19.11-041911-generic,524288,131072,41,11700000,28100000
4.19.11-041911-generic,524288,131072,42,12800000,18100000
4.19.11-041911-generic,524288,131072,43,14800000,17000000
4.19.11-041911-generic,524288,131072,44,14500000,18600000
4.19.11-041911-generic,524288,131072,45,14300000,18500000
4.19.11-041911-generic,524288,131072,46,12900000,15600000
4.19.11-041911-generic,524288,131072,47,13800000,17000000
4.19.11-041911-generic,524288,131072,48,13200000,23600000
4.19.11-041911-generic,524288,131072,49,17100000,16800000
4.19.11-041911-generic,524288,131072,50,18400000,20800000
4.19.11-041911-generic,524288,131072,51,12800000,17100000
4.19.11-041911-generic,524288,131072,52,19100000,17500000
4.19.11-041911-generic,524288,131072,53,17800000,29400000
4.19.11-041911-generic,524288,131072,54,11000000,20500000
4.19.11-041911-generic,524288,131072,55,12800000,15800000
4.19.11-041911-generic,524288,131072,56,12500000,24800000
4.19.11-041911-generic,524288,131072,57,20100000,14300000
4.19.11-041911-generic,524288,131072,58,18100000,23500000
4.19.11-041911-generic,524288,131072,59,13500000,26400000
4.19.11-041911-generic,524288,131072,60,12300000,23300000
4.19.11-041911-generic,524288,131072,61,14400000,14000000
4.19.11-041911-generic,524288,131072,62,12400000,22600000
4.19.11-041911-generic,524288,131072,63,14800000,19600000
4.19.11-041911-generic,524288,131072,64,19500000,17000000
4.19.11-041911-generic,524288,131072,65,18800000,27100000
4.19.11-041911-generic,524288,131072,66,15600000,25800000
4.19.11-041911-generic,524288,131072,67,14200000,14800000
4.19.11-041911-generic,524288,131072,68,16000000,20400000
4.19.11-041911-generic,524288,131072,69,16600000,13400000
4.19.11-041911-generic,524288,131072,70,12800000,16000000
4.19.11-041911-generic,524288,131072,71,18400000,25500000
4.19.11-041911-generic,524288,131072,72,19700000,28500000
4.19.11-041911-generic,524288,131072,73,13900000,26300000
4.19.11-041911-generic,524288,131072,74,15300000,16700001
4.19.11-041911-generic,524288,131072,75,13100000,20900000
4.19.11-041911-generic,524288,131072,76,14900000,14900000
4.19.11-041911-generic,524288,131072,77,12100000,29600000
4.19.11-041911-generic,524288,131072,78,16700001,16300000
4.19.11-041911-generic,524288,131072,79,18100000,17500000
4.19.11-041911-generic,524288,131072,80,13300000,20700000
4.19.11-041911-generic,524288,131072,81,13000000,24100000
4.19.11-041911-generic,524288,131072,82,14300000,17400000
4.19.11-041911-generic,524288,131072,83,18100000,23100000
4.19.11-041911-generic,524288,131072,84,13300000,15900000
4.19.11-041911-generic,524288,131072,85,15000000,25200000
4.19.11-041911-generic,524288,131072,86,14000000,14600000
4.19.11-041911-generic,524288,131072,87,12600000,17500000
4.19.11-041911-generic,524288,131072,88,13300000,24900000
4.19.11-041911-generic,524288,131072,89,14000000,14800000
4.19.11-041911-generic,524288,131072,90,15000000,14300000
4.19.11-041911-generic,524288,131072,91,15600000,18000000
4.19.11-041911-generic,524288,131072,92,18500000,16400000
4.19.11-041911-generic,524288,131072,93,11600000,24900000
4.19.11-041911-generic,524288,131072,94,18600000,15300000
4.19.11-041911-generic,524288,131072,95,15500000,20800000
4.19.11-041911-generic,524288,131072,96,16700001,17600000
4.19.11-041911-generic,524288,131072,97,8900000,19500000
4.19.11-041911-generic,524288,131072,98,12600000,20500000
4.19.11-041911-generic,524288,131072,99,13700000,22700000
4.19.11-041911-generic,524288,131072,100,12300000,18400000
