Kernel,Filesize,Blocksize,Round,Write,Read
4.13.16-041316-generic,524288,512,97,12600000,22300000
4.13.16-041316-generic,524288,512,98,14200000,23400000
4.13.16-041316-generic,524288,512,99,20900000,19400000
4.13.16-041316-generic,524288,512,100,20700000,20100000
4.13.16-041316-generic,524288,2048,1,21200000,22700000
4.13.16-041316-generic,524288,2048,2,13200000,22500000
4.13.16-041316-generic,524288,2048,3,14800000,40300000
4.13.16-041316-generic,524288,2048,4,18400000,36000000
4.13.16-041316-generic,524288,2048,5,20800000,15700000
4.13.16-041316-generic,524288,2048,6,15000000,22300000
4.13.16-041316-generic,524288,2048,7,15000000,18800000
4.13.16-041316-generic,524288,2048,8,21400000,17500000
4.13.16-041316-generic,524288,2048,9,14000000,24300000
4.13.16-041316-generic,524288,2048,10,14500000,34500000
4.13.16-041316-generic,524288,2048,11,19300000,21100000
4.13.16-041316-generic,524288,2048,12,15000000,19500000
4.13.16-041316-generic,524288,2048,13,19200000,22900000
4.13.16-041316-generic,524288,2048,14,21000000,32400001
4.13.16-041316-generic,524288,2048,15,19300000,22700000
4.13.16-041316-generic,524288,2048,16,14600000,21700000
4.13.16-041316-generic,524288,2048,17,20300000,19500000
4.13.16-041316-generic,524288,2048,18,14100000,19700000
4.13.16-041316-generic,524288,2048,19,19600000,30400000
4.13.16-041316-generic,524288,2048,20,20300000,20000000
4.13.16-041316-generic,524288,2048,21,19900000,37600000
4.13.16-041316-generic,524288,2048,22,19800000,22100000
4.13.16-041316-generic,524288,2048,23,20600000,22100000
4.13.16-041316-generic,524288,2048,24,23300000,18800000
4.13.16-041316-generic,524288,2048,25,21800000,30300000
4.13.16-041316-generic,524288,2048,26,19900000,32100000
4.13.16-041316-generic,524288,2048,27,20600000,20200000
4.13.16-041316-generic,524288,2048,28,19600000,21000000
4.13.16-041316-generic,524288,2048,29,14600000,17800000
4.13.16-041316-generic,524288,2048,30,17300000,23700000
4.13.16-041316-generic,524288,2048,31,20200000,21500000
4.13.16-041316-generic,524288,2048,32,14700000,33100000
4.13.16-041316-generic,524288,2048,33,15400000,21800000
4.13.16-041316-generic,524288,2048,34,14100000,22800000
4.13.16-041316-generic,524288,2048,35,17900000,21800000
4.13.16-041316-generic,524288,2048,36,17600000,24100000
4.13.16-041316-generic,524288,2048,37,20700000,21200000
4.13.16-041316-generic,524288,2048,38,14500000,23800000
4.13.16-041316-generic,524288,2048,39,19700000,20100000
4.13.16-041316-generic,524288,2048,40,15400000,18400000
4.13.16-041316-generic,524288,2048,41,14100000,28600000
4.13.16-041316-generic,524288,2048,42,15300000,30900000
4.13.16-041316-generic,524288,2048,43,21600000,26700000
4.13.16-041316-generic,524288,2048,44,13900000,24900000
4.13.16-041316-generic,524288,2048,45,12500000,26700000
4.13.16-041316-generic,524288,2048,46,20500000,21900000
4.13.16-041316-generic,524288,2048,47,20900000,24600000
4.13.16-041316-generic,524288,2048,48,20600000,21400000
4.13.16-041316-generic,524288,2048,49,13800000,27100000
4.13.16-041316-generic,524288,2048,50,19700000,35200000
4.13.16-041316-generic,524288,2048,51,18100000,26300000
4.13.16-041316-generic,524288,2048,52,19700000,20100000
4.13.16-041316-generic,524288,2048,53,19100000,34200000
4.13.16-041316-generic,524288,2048,54,19900000,22900000
4.13.16-041316-generic,524288,2048,55,18100000,33200000
4.13.16-041316-generic,524288,2048,56,21500000,37300000
4.13.16-041316-generic,524288,2048,57,15500000,22600000
4.13.16-041316-generic,524288,2048,58,18400000,31300000
4.13.16-041316-generic,524288,2048,59,18900000,34600000
4.13.16-041316-generic,524288,2048,60,19800000,31400000
4.13.16-041316-generic,524288,2048,61,13400000,20100000
4.13.16-041316-generic,524288,2048,62,17000000,22800000
4.13.16-041316-generic,524288,2048,63,20700000,23400000
4.13.16-041316-generic,524288,2048,64,14500000,21400000
4.13.16-041316-generic,524288,2048,65,20300000,20000000
4.13.16-041316-generic,524288,2048,66,15000000,20200000
4.13.16-041316-generic,524288,2048,67,15100000,20800000
4.13.16-041316-generic,524288,2048,68,14300000,23200000
4.13.16-041316-generic,524288,2048,69,18700000,24500000
4.13.16-041316-generic,524288,2048,70,18600000,18700000
4.13.16-041316-generic,524288,2048,71,21600000,37100000
4.13.16-041316-generic,524288,2048,72,18300000,31100000
4.13.16-041316-generic,524288,2048,73,19000000,28200000
4.13.16-041316-generic,524288,2048,74,20600000,36900000
4.13.16-041316-generic,524288,2048,75,20100000,20700000
4.13.16-041316-generic,524288,2048,76,14600000,19100000
4.13.16-041316-generic,524288,2048,77,33600000,26700000
4.13.16-041316-generic,524288,2048,78,18300000,22200000
4.13.16-041316-generic,524288,2048,79,14900000,28500000
4.13.16-041316-generic,524288,2048,80,19900000,21200000
4.13.16-041316-generic,524288,2048,81,17200000,22900000
4.13.16-041316-generic,524288,2048,82,14700000,31800000
4.13.16-041316-generic,524288,2048,83,13800000,22600000
4.13.16-041316-generic,524288,2048,84,17000000,33500000
4.13.16-041316-generic,524288,2048,85,19300000,20100000
4.13.16-041316-generic,524288,2048,86,19000000,22200000
4.13.16-041316-generic,524288,2048,87,14000000,25100000
4.13.16-041316-generic,524288,2048,88,26600000,28500000
4.13.16-041316-generic,524288,2048,89,21000000,16000000
4.13.16-041316-generic,524288,2048,90,20200000,20100000
4.13.16-041316-generic,524288,2048,91,14000000,24200000
4.13.16-041316-generic,524288,2048,92,19700000,25300000
4.13.16-041316-generic,524288,2048,93,13900000,20900000
4.13.16-041316-generic,524288,2048,94,15900000,18800000
4.13.16-041316-generic,524288,2048,95,14100000,16700001
4.13.16-041316-generic,524288,2048,96,17800000,34500000
4.13.16-041316-generic,524288,2048,97,14400000,23500000
4.13.16-041316-generic,524288,2048,98,15400000,23100000
4.13.16-041316-generic,524288,2048,99,19800000,21400000
4.13.16-041316-generic,524288,2048,100,21300000,22600000
4.13.16-041316-generic,524288,8192,1,20700000,36100000
4.13.16-041316-generic,524288,8192,2,19900000,33700000
4.13.16-041316-generic,524288,8192,3,20200000,31600000
4.13.16-041316-generic,524288,8192,4,19400000,25000000
4.13.16-041316-generic,524288,8192,5,21100000,28400000
4.13.16-041316-generic,524288,8192,6,17800000,24600000
4.13.16-041316-generic,524288,8192,7,13300000,33200000
4.13.16-041316-generic,524288,8192,8,14500000,28200000
4.13.16-041316-generic,524288,8192,9,15600000,34100000
4.13.16-041316-generic,524288,8192,10,13800000,22600000
4.13.16-041316-generic,524288,8192,11,19400000,24100000
4.13.16-041316-generic,524288,8192,12,20200000,23500000
4.13.16-041316-generic,524288,8192,13,14300000,21700000
4.13.16-041316-generic,524288,8192,14,19900000,28300000
4.13.16-041316-generic,524288,8192,15,20000000,34400000
4.13.16-041316-generic,524288,8192,16,15900000,23200000
4.13.16-041316-generic,524288,8192,17,19600000,23800000
4.13.16-041316-generic,524288,8192,18,20000000,36900000
4.13.16-041316-generic,524288,8192,19,19600000,23000000
4.13.16-041316-generic,524288,8192,20,17300000,23600000
4.13.16-041316-generic,524288,8192,21,18700000,19300000
4.13.16-041316-generic,524288,8192,22,18900000,21100000
4.13.16-041316-generic,524288,8192,23,21800000,23500000
4.13.16-041316-generic,524288,8192,24,19700000,41400000
4.13.16-041316-generic,524288,8192,25,19400000,25300000
4.13.16-041316-generic,524288,8192,26,18100000,24000000
4.13.16-041316-generic,524288,8192,27,16100000,23100000
4.13.16-041316-generic,524288,8192,28,14500000,30700000
4.13.16-041316-generic,524288,8192,29,18100000,28600000
4.13.16-041316-generic,524288,8192,30,19900000,39700000
4.13.16-041316-generic,524288,8192,31,18100000,30800000
4.13.16-041316-generic,524288,8192,32,17600000,28300000
4.13.16-041316-generic,524288,8192,33,20200000,31800000
4.13.16-041316-generic,524288,8192,34,18000000,20300000
4.13.16-041316-generic,524288,8192,35,18400000,19000000
4.13.16-041316-generic,524288,8192,36,15600000,30300000
4.13.16-041316-generic,524288,8192,37,19000000,30600000
4.13.16-041316-generic,524288,8192,38,18700000,25500000
4.13.16-041316-generic,524288,8192,39,14600000,25800000
4.13.16-041316-generic,524288,8192,40,18300000,30900000
4.13.16-041316-generic,524288,8192,41,14300000,35900000
4.13.16-041316-generic,524288,8192,42,20800000,19600000
4.13.16-041316-generic,524288,8192,43,19600000,25200000
4.13.16-041316-generic,524288,8192,44,19500000,24200000
4.13.16-041316-generic,524288,8192,45,19700000,31500000
4.13.16-041316-generic,524288,8192,46,17700000,27700000
4.13.16-041316-generic,524288,8192,47,18300000,23000000
4.13.16-041316-generic,524288,8192,48,20500000,20800000
4.13.16-041316-generic,524288,8192,49,14900000,21900000
4.13.16-041316-generic,524288,8192,50,19100000,22300000
4.13.16-041316-generic,524288,8192,51,14100000,27200000
4.13.16-041316-generic,524288,8192,52,19600000,18300000
4.13.16-041316-generic,524288,8192,53,19100000,28400000
4.13.16-041316-generic,524288,8192,54,19500000,23200000
4.13.16-041316-generic,524288,8192,55,19900000,20200000
4.13.16-041316-generic,524288,8192,56,20600000,22100000
4.13.16-041316-generic,524288,8192,57,18500000,20500000
4.13.16-041316-generic,524288,8192,58,19900000,38500000
4.13.16-041316-generic,524288,8192,59,21100000,16000000
4.13.16-041316-generic,524288,8192,60,13900000,25100000
4.13.16-041316-generic,524288,8192,61,20500000,20500000
4.13.16-041316-generic,524288,8192,62,18400000,36600000
4.13.16-041316-generic,524288,8192,63,21600000,25600000
4.13.16-041316-generic,524288,8192,64,20400000,33800000
4.13.16-041316-generic,524288,8192,65,18900000,33800000
4.13.16-041316-generic,524288,8192,66,21200000,33800000
4.13.16-041316-generic,524288,8192,67,20400000,20200000
4.13.16-041316-generic,524288,8192,68,15900000,22800000
4.13.16-041316-generic,524288,8192,69,20400000,27100000
4.13.16-041316-generic,524288,8192,70,22000000,27100000
4.13.16-041316-generic,524288,8192,71,18700000,35100000
4.13.16-041316-generic,524288,8192,72,21400000,24200000
4.13.16-041316-generic,524288,8192,73,19600000,30300000
4.13.16-041316-generic,524288,8192,74,18000000,24700000
4.13.16-041316-generic,524288,8192,75,21000000,27100000
4.13.16-041316-generic,524288,8192,76,19500000,22400000
4.13.16-041316-generic,524288,8192,77,19300000,24600000
4.13.16-041316-generic,524288,8192,78,19900000,29000000
4.13.16-041316-generic,524288,8192,79,19400000,28700000
4.13.16-041316-generic,524288,8192,80,18900000,23600000
4.13.16-041316-generic,524288,8192,81,18400000,23800000
4.13.16-041316-generic,524288,8192,82,21200000,29900000
4.13.16-041316-generic,524288,8192,83,19600000,26100000
4.13.16-041316-generic,524288,8192,84,13700000,41500000
4.13.16-041316-generic,524288,8192,85,19400000,22100000
4.13.16-041316-generic,524288,8192,86,14300000,27600000
4.13.16-041316-generic,524288,8192,87,19700000,33400001
4.13.16-041316-generic,524288,8192,88,15000000,24800000
4.13.16-041316-generic,524288,8192,89,19700000,22600000
4.13.16-041316-generic,524288,8192,90,19600000,23600000
4.13.16-041316-generic,524288,8192,91,17600000,21200000
4.13.16-041316-generic,524288,8192,92,14200000,36000000
4.13.16-041316-generic,524288,8192,93,19400000,25400000
4.13.16-041316-generic,524288,8192,94,18400000,25300000
4.13.16-041316-generic,524288,8192,95,14500000,26600000
4.13.16-041316-generic,524288,8192,96,19800000,26400000
4.13.16-041316-generic,524288,8192,97,21100000,21600000
4.13.16-041316-generic,524288,8192,98,18300000,21600000
4.13.16-041316-generic,524288,8192,99,12600000,30600000
4.13.16-041316-generic,524288,8192,100,20600000,32700000
4.13.16-041316-generic,524288,32768,1,19800000,24600000
4.13.16-041316-generic,524288,32768,2,15700000,28000000
4.13.16-041316-generic,524288,32768,3,17300000,23100000
4.13.16-041316-generic,524288,32768,4,13700000,31500000
4.13.16-041316-generic,524288,32768,5,19800000,23900000
4.13.16-041316-generic,524288,32768,6,18600000,26600000
4.13.16-041316-generic,524288,32768,7,16500000,24400000
4.13.16-041316-generic,524288,32768,8,16700001,34800000
4.13.16-041316-generic,524288,32768,9,18800000,28800000
4.13.16-041316-generic,524288,32768,10,18600000,22400000
4.13.16-041316-generic,524288,32768,11,19000000,23000000
4.13.16-041316-generic,524288,32768,12,20400000,29200000
4.13.16-041316-generic,524288,32768,13,14700000,22700000
4.13.16-041316-generic,524288,32768,14,21300000,19800000
4.13.16-041316-generic,524288,32768,15,30500000,26800000
4.13.16-041316-generic,524288,32768,16,20300000,21700000
4.13.16-041316-generic,524288,32768,17,19400000,30900000
4.13.16-041316-generic,524288,32768,18,18700000,19400000
4.13.16-041316-generic,524288,32768,19,15200000,30400000
4.13.16-041316-generic,524288,32768,20,19100000,34200000
4.13.16-041316-generic,524288,32768,21,19200000,25900000
4.13.16-041316-generic,524288,32768,22,15700000,20400000
4.13.16-041316-generic,524288,32768,23,20100000,28500000
4.13.16-041316-generic,524288,32768,24,20200000,24800000
4.13.16-041316-generic,524288,32768,25,17100000,25600000
4.13.16-041316-generic,524288,32768,26,19500000,19800000
4.13.16-041316-generic,524288,32768,27,18900000,30000000
4.13.16-041316-generic,524288,32768,28,19400000,25200000
4.13.16-041316-generic,524288,32768,29,19600000,33900000
4.13.16-041316-generic,524288,32768,30,19200000,20800000
4.13.16-041316-generic,524288,32768,31,19600000,26000000
4.13.16-041316-generic,524288,32768,32,18900000,22700000
4.13.16-041316-generic,524288,32768,33,19900000,21300000
4.13.16-041316-generic,524288,32768,34,18600000,25000000
4.13.16-041316-generic,524288,32768,35,18200000,23300000
4.13.16-041316-generic,524288,32768,36,20400000,21000000
4.13.16-041316-generic,524288,32768,37,20400000,25600000
4.13.16-041316-generic,524288,32768,38,19000000,32700000
4.13.16-041316-generic,524288,32768,39,18300000,24900000
4.13.16-041316-generic,524288,32768,40,19400000,25200000
4.13.16-041316-generic,524288,32768,41,15100000,31700000
4.13.16-041316-generic,524288,32768,42,17800000,24600000
4.13.16-041316-generic,524288,32768,43,16100000,31500000
4.13.16-041316-generic,524288,32768,44,19900000,32500000
4.13.16-041316-generic,524288,32768,45,12800000,21600000
4.13.16-041316-generic,524288,32768,46,18800000,20300000
4.13.16-041316-generic,524288,32768,47,18100000,33200000
4.13.16-041316-generic,524288,32768,48,29300000,37400000
4.13.16-041316-generic,524288,32768,49,18600000,22100000
4.13.16-041316-generic,524288,32768,50,13700000,25000000
4.13.16-041316-generic,524288,32768,51,20100000,22600000
4.13.16-041316-generic,524288,32768,52,18800000,22100000
4.13.16-041316-generic,524288,32768,53,16100000,21500000
4.13.16-041316-generic,524288,32768,54,20000000,20800000
4.13.16-041316-generic,524288,32768,55,19500000,22700000
4.13.16-041316-generic,524288,32768,56,19000000,29000000
4.13.16-041316-generic,524288,32768,57,20100000,20100000
4.13.16-041316-generic,524288,32768,58,13900000,36000000
4.13.16-041316-generic,524288,32768,59,20500000,21500000
4.13.16-041316-generic,524288,32768,60,20000000,19900000
4.13.16-041316-generic,524288,32768,61,29800000,20400000
4.13.16-041316-generic,524288,32768,62,13800000,25400000
4.13.16-041316-generic,524288,32768,63,20700000,36300000
4.13.16-041316-generic,524288,32768,64,19000000,39000000
4.13.16-041316-generic,524288,32768,65,19400000,23600000
4.13.16-041316-generic,524288,32768,66,18100000,23500000
4.13.16-041316-generic,524288,32768,67,20500000,32500000
4.13.16-041316-generic,524288,32768,68,18800000,19900000
4.13.16-041316-generic,524288,32768,69,20300000,35300000
4.13.16-041316-generic,524288,32768,70,27700000,22100000
4.13.16-041316-generic,524288,32768,71,18500000,22300000
4.13.16-041316-generic,524288,32768,72,19700000,27400000
4.13.16-041316-generic,524288,32768,73,19200000,24700000
4.13.16-041316-generic,524288,32768,74,19600000,24900000
4.13.16-041316-generic,524288,32768,75,18700000,20600000
4.13.16-041316-generic,524288,32768,76,16700001,21100000
4.13.16-041316-generic,524288,32768,77,13900000,31200000
4.13.16-041316-generic,524288,32768,78,19000000,22200000
4.13.16-041316-generic,524288,32768,79,18600000,27500000
4.13.16-041316-generic,524288,32768,80,13300000,35700000
4.13.16-041316-generic,524288,32768,81,24100000,23100000
4.13.16-041316-generic,524288,32768,82,14300000,20800000
4.13.16-041316-generic,524288,32768,83,15700000,23100000
4.13.16-041316-generic,524288,32768,84,19400000,26500000
4.13.16-041316-generic,524288,32768,85,19200000,21600000
4.13.16-041316-generic,524288,32768,86,13600000,21100000
4.13.16-041316-generic,524288,32768,87,19100000,21900000
4.13.16-041316-generic,524288,32768,88,19500000,26100000
4.13.16-041316-generic,524288,32768,89,19500000,20100000
4.13.16-041316-generic,524288,32768,90,14500000,24000000
4.13.16-041316-generic,524288,32768,91,13600000,21500000
4.13.16-041316-generic,524288,32768,92,20000000,22800000
4.13.16-041316-generic,524288,32768,93,18500000,35300000
4.13.16-041316-generic,524288,32768,94,14300000,20600000
4.13.16-041316-generic,524288,32768,95,19100000,26400000
4.13.16-041316-generic,524288,32768,96,19700000,27700000
4.13.16-041316-generic,524288,32768,97,19000000,21600000
4.13.16-041316-generic,524288,32768,98,22200000,29700000
4.13.16-041316-generic,524288,32768,99,18200000,33400001
4.13.16-041316-generic,524288,32768,100,19300000,21900000
4.13.16-041316-generic,524288,131072,1,20700000,24400000
4.13.16-041316-generic,524288,131072,2,14900000,20900000
4.13.16-041316-generic,524288,131072,3,14900000,27900000
4.13.16-041316-generic,524288,131072,4,19800000,22700000
4.13.16-041316-generic,524288,131072,5,20000000,21400000
4.13.16-041316-generic,524288,131072,6,20500000,29100000
4.13.16-041316-generic,524288,131072,7,20000000,38900000
4.13.16-041316-generic,524288,131072,8,18800000,32500000
4.13.16-041316-generic,524288,131072,9,16800000,23100000
4.13.16-041316-generic,524288,131072,10,18400000,20800000
4.13.16-041316-generic,524288,131072,11,19800000,37200000
4.13.16-041316-generic,524288,131072,12,21600000,30500000
4.13.16-041316-generic,524288,131072,13,18700000,22500000
4.13.16-041316-generic,524288,131072,14,19500000,23100000
4.13.16-041316-generic,524288,131072,15,14700000,22400000
4.13.16-041316-generic,524288,131072,16,19600000,21300000
4.13.16-041316-generic,524288,131072,17,13800000,25700000
4.13.16-041316-generic,524288,131072,18,17400000,20500000
4.13.16-041316-generic,524288,131072,19,18600000,20500000
4.13.16-041316-generic,524288,131072,20,14200000,22100000
4.13.16-041316-generic,524288,131072,21,18300000,22200000
4.13.16-041316-generic,524288,131072,22,19600000,21300000
4.13.16-041316-generic,524288,131072,23,18500000,23000000
4.13.16-041316-generic,524288,131072,24,18700000,25000000
4.13.16-041316-generic,524288,131072,25,28600000,26100000
4.13.16-041316-generic,524288,131072,26,19600000,31000000
4.13.16-041316-generic,524288,131072,27,19600000,24200000
4.13.16-041316-generic,524288,131072,28,19200000,24600000
4.13.16-041316-generic,524288,131072,29,19100000,28700000
4.13.16-041316-generic,524288,131072,30,14800000,26200000
4.13.16-041316-generic,524288,131072,31,13500000,21200000
4.13.16-041316-generic,524288,131072,32,20300000,22600000
4.13.16-041316-generic,524288,131072,33,16400000,23900000
4.13.16-041316-generic,524288,131072,34,14200000,21700000
4.13.16-041316-generic,524288,131072,35,19400000,23600000
4.13.16-041316-generic,524288,131072,36,18600000,22900000
4.13.16-041316-generic,524288,131072,37,15000000,20200000
4.13.16-041316-generic,524288,131072,38,17800000,19800000
4.13.16-041316-generic,524288,131072,39,14600000,24900000
4.13.16-041316-generic,524288,131072,40,19400000,28700000
4.13.16-041316-generic,524288,131072,41,19100000,21500000
4.13.16-041316-generic,524288,131072,42,20700000,27300000
4.13.16-041316-generic,524288,131072,43,14800000,24200000
4.13.16-041316-generic,524288,131072,44,18900000,31500000
4.13.16-041316-generic,524288,131072,45,14700000,23600000
4.13.16-041316-generic,524288,131072,46,14500000,21900000
4.13.16-041316-generic,524288,131072,47,20800000,21400000
4.13.16-041316-generic,524288,131072,48,19500000,24700000
4.13.16-041316-generic,524288,131072,49,21200000,29300000
4.13.16-041316-generic,524288,131072,50,19800000,40500000
4.13.16-041316-generic,524288,131072,51,19300000,24700000
4.13.16-041316-generic,524288,131072,52,18700000,24000000
4.13.16-041316-generic,524288,131072,53,20200000,29800000
4.13.16-041316-generic,524288,131072,54,21200000,23500000
4.13.16-041316-generic,524288,131072,55,20900000,28200000
4.13.16-041316-generic,524288,131072,56,18700000,19400000
4.13.16-041316-generic,524288,131072,57,17100000,28100000
4.13.16-041316-generic,524288,131072,58,16800000,22000000
4.13.16-041316-generic,524288,131072,59,17000000,22500000
4.13.16-041316-generic,524288,131072,60,19000000,30400000
4.13.16-041316-generic,524288,131072,61,16600000,19900000
4.13.16-041316-generic,524288,131072,62,21100000,22200000
4.13.16-041316-generic,524288,131072,63,14700000,25400000
4.13.16-041316-generic,524288,131072,64,19100000,22100000
4.13.16-041316-generic,524288,131072,65,14800000,18200000
4.13.16-041316-generic,524288,131072,66,21200000,22100000
4.13.16-041316-generic,524288,131072,67,13800000,21300000
4.13.16-041316-generic,524288,131072,68,19500000,25000000
4.13.16-041316-generic,524288,131072,69,18700000,22200000
4.13.16-041316-generic,524288,131072,70,18800000,23400000
4.13.16-041316-generic,524288,131072,71,19800000,22300000
4.13.16-041316-generic,524288,131072,72,13800000,22700000
4.13.16-041316-generic,524288,131072,73,19300000,20700000
4.13.16-041316-generic,524288,131072,74,14600000,24800000
4.13.16-041316-generic,524288,131072,75,20800000,22800000
4.13.16-041316-generic,524288,131072,76,19600000,31400000
4.13.16-041316-generic,524288,131072,77,20700000,36400000
4.13.16-041316-generic,524288,131072,78,19000000,20800000
4.13.16-041316-generic,524288,131072,79,15900000,20200000
4.13.16-041316-generic,524288,131072,80,25400000,24500000
4.13.16-041316-generic,524288,131072,81,19000000,22000000
4.13.16-041316-generic,524288,131072,82,18800000,27700000
4.13.16-041316-generic,524288,131072,83,15800000,27800000
4.13.16-041316-generic,524288,131072,84,18100000,21900000
4.13.16-041316-generic,524288,131072,85,16500000,22000000
4.13.16-041316-generic,524288,131072,86,20800000,22700000
4.13.16-041316-generic,524288,131072,87,19000000,32400001
4.13.16-041316-generic,524288,131072,88,14800000,22900000
4.13.16-041316-generic,524288,131072,89,19100000,20100000
4.13.16-041316-generic,524288,131072,90,18000000,24200000
4.13.16-041316-generic,524288,131072,91,19300000,23200000
4.13.16-041316-generic,524288,131072,92,19700000,19800000
4.13.16-041316-generic,524288,131072,93,19800000,25900000
4.13.16-041316-generic,524288,131072,94,19700000,23000000
4.13.16-041316-generic,524288,131072,95,13500000,23500000
4.13.16-041316-generic,524288,131072,96,19500000,23400000
4.13.16-041316-generic,524288,131072,97,19600000,24700000
4.13.16-041316-generic,524288,131072,98,20500000,21100000
4.13.16-041316-generic,524288,131072,99,18700000,25200000
4.13.16-041316-generic,524288,131072,100,14700000,27400000
